1493,MISCELLANEOUS
1497,SCRAP MERCHANT
1498,SCRAP MERCHANT
1502,MANUFACTURER(GENERAL)
1504,SCRAP MERCHANT
1512,MANUFACTURER(GENERAL)
1513,MANUFACTURER(GENERAL)
1517,MANUFACTURER(GENERAL)
1518,MANUFACTURER(GENERAL)
1520,DEALERS
1522,SCRAP MERCHANT
1526,MISCELLANEOUS
1527,MISCELLANEOUS
1528,SCRAP MERCHANT
1530,MANUFACTURER(GENERAL)
1534,MANUFACTURER(GENERAL)
1535,MANUFACTURER(GENERAL)
1536,SCRAP MERCHANT
1537,MISCELLANEOUS
1538,MANUFACTURER(GENERAL)
1541,SCRAP MERCHANT
1543,SCRAP MERCHANT
1547,MANUFACTURER(GENERAL)
1548,MANUFACTURER(GENERAL)
1553,MANUFACTURER(GENERAL)
1554,MANUFACTURER(GENERAL)
1559,MANUFACTURER(GENERAL)
1566,MANUFACTURER(GENERAL)
1572,MANUFACTURER(GENERAL)
1577,MANUFACTURER(GENERAL)
1578,MANUFACTURER(GENERAL)
1581,TRADERS
1582,TRADERS
1583,MANUFACTURER(GENERAL)
1584,MANUFACTURER(GENERAL)
1585,MANUFACTURER(GENERAL)
1586,TRADERS
1588,MANUFACTURER(GENERAL)
1591,TRADERS
1592,MANUFACTURER(GENERAL)
1593,TRADERS
1594,MANUFACTURER(GENERAL)
1595,MANUFACTURER(GENERAL)
1596,TRADERS
1597,TRADERS
1598,TRADERS
1600,MANUFACTURER(GENERAL)
1601,MISCELLANEOUS
1602,TRADERS
1603,TRADERS
1604,MANUFACTURER(GENERAL)
1605,MANUFACTURER(GENERAL)
1607,MISCELLANEOUS
1608,MANUFACTURER(GENERAL)
1609,TRADERS
1610,MANUFACTURER(GENERAL)
1611,TRADERS
1612,TRADERS
1617,SCRAP MERCHANT
1618,SCRAP MERCHANT
1619,MANUFACTURER(GENERAL)
1620,SCRAP MERCHANT
1621,SCRAP MERCHANT
1622,MANUFACTURER(GENERAL)
1623,SCRAP MERCHANT
1624,SCRAP MERCHANT
1626,MANUFACTURER(GENERAL)
1627,SCRAP MERCHANT
1628,SCRAP MERCHANT
1629,SCRAP MERCHANT
1630,SCRAP MERCHANT
1631,SCRAP MERCHANT
1632,SCRAP MERCHANT
1634,MISCELLANEOUS
1635,SCRAP MERCHANT
1636,SCRAP MERCHANT
1637,SCRAP MERCHANT
1638,SCRAP MERCHANT
1639,MANUFACTURER(GENERAL)
1640,MANUFACTURER(GENERAL)
1641,SCRAP MERCHANT
1642,SCRAP MERCHANT
1643,MANUFACTURER(GENERAL)
1644,MANUFACTURER(GENERAL)
1645,MANUFACTURER(GENERAL)
1646,MISCELLANEOUS
1647,SCRAP MERCHANT
1648,SCRAP MERCHANT
1649,MANUFACTURER(GENERAL)
1651,SCRAP MERCHANT
1652,SCRAP MERCHANT
1654,MANUFACTURER(GENERAL)
1655,SCRAP MERCHANT
1656,SCRAP MERCHANT
